fips_full,gisjoin,tract_id,location_name,year,population,attainment_broad,source,count,geographic_id,decade,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001005402,G1100010005402,005402,Tract   54.02,1970,total,High school graduate,1970 Census (C2M),82,G1100010005402,1970,005402,005402,005402,0,NA,NA,NA,NA
11001005402,G1100010005402,005402,Tract   54.02,1970,total,Less than high school,1970 Census (C2M),122,G1100010005402,1970,005402,005402,005402,0,NA,NA,NA,NA
11001005402,G1100010005402,005402,Tract   54.02,1970,total,Some college/Associate's,1970 Census (C2M),84,G1100010005402,1970,005402,005402,005402,0,NA,NA,NA,NA
11001000055,G11000100055,0055,Tract   55,1970,total,Bachelor's degree+,1970 Census (C2M),1403,G11000100055,1970,000055,000055,000055,0,NA,NA,NA,NA
11001000055,G11000100055,0055,Tract   55,1970,total,High school graduate,1970 Census (C2M),788,G11000100055,1970,000055,000055,000055,0,NA,NA,NA,NA
11001000055,G11000100055,0055,Tract   55,1970,total,Less than high school,1970 Census (C2M),808,G11000100055,1970,000055,000055,000055,0,NA,NA,NA,NA
11001000055,G11000100055,0055,Tract   55,1970,total,Some college/Associate's,1970 Census (C2M),746,G11000100055,1970,000055,000055,000055,0,NA,NA,NA,NA
11001000056,G11000100056,0056,Tract   56,1970,total,Bachelor's degree+,1970 Census (C2M),1926,G11000100056,1970,000056,000056,000056,0,NA,NA,NA,NA
11001000056,G11000100056,0056,Tract   56,1970,total,High school graduate,1970 Census (C2M),808,G11000100056,1970,000056,000056,000056,0,NA,NA,NA,NA
11001000056,G11000100056,0056,Tract   56,1970,total,Less than high school,1970 Census (C2M),513,G11000100056,1970,000056,000056,000056,0,NA,NA,NA,NA
11001000056,G11000100056,0056,Tract   56,1970,total,Some college/Associate's,1970 Census (C2M),842,G11000100056,1970,000056,000056,000056,0,NA,NA,NA,NA
11001005701,G1100010005701,005701,Tract   57.01,1970,total,Bachelor's degree+,1970 Census (C2M),1126,G1100010005701,1970,005701,005701,005701,0,NA,NA,NA,NA
11001005701,G1100010005701,005701,Tract   57.01,1970,total,High school graduate,1970 Census (C2M),717,G1100010005701,1970,005701,005701,005701,0,NA,NA,NA,NA
11001005701,G1100010005701,005701,Tract   57.01,1970,total,Less than high school,1970 Census (C2M),475,G1100010005701,1970,005701,005701,005701,0,NA,NA,NA,NA
11001005701,G1100010005701,005701,Tract   57.01,1970,total,Some college/Associate's,1970 Census (C2M),529,G1100010005701,1970,005701,005701,005701,0,NA,NA,NA,NA
11001005702,G1100010005702,005702,Tract   57.02,1970,total,Bachelor's degree+,1970 Census (C2M),113,G1100010005702,1970,005702,005702,005702,0,NA,NA,NA,NA
11001005702,G1100010005702,005702,Tract   57.02,1970,total,High school graduate,1970 Census (C2M),118,G1100010005702,1970,005702,005702,005702,0,NA,NA,NA,NA
11001005702,G1100010005702,005702,Tract   57.02,1970,total,Less than high school,1970 Census (C2M),78,G1100010005702,1970,005702,005702,005702,0,NA,NA,NA,NA
11001005702,G1100010005702,005702,Tract   57.02,1970,total,Some college/Associate's,1970 Census (C2M),30,G1100010005702,1970,005702,005702,005702,0,NA,NA,NA,NA
11001000058,G11000100058,0058,Tract   58,1970,total,Bachelor's degree+,1970 Census (C2M),80,G11000100058,1970,000058,000058,000058,0,NA,NA,NA,NA
11001000058,G11000100058,0058,Tract   58,1970,total,High school graduate,1970 Census (C2M),141,G11000100058,1970,000058,000058,000058,0,NA,NA,NA,NA
11001000058,G11000100058,0058,Tract   58,1970,total,Less than high school,1970 Census (C2M),585,G11000100058,1970,000058,000058,000058,0,NA,NA,NA,NA
11001000058,G11000100058,0058,Tract   58,1970,total,Some college/Associate's,1970 Census (C2M),89,G11000100058,1970,000058,000058,000058,0,NA,NA,NA,NA
11001000059,G11000100059,0059,Tract   59,1970,total,Bachelor's degree+,1970 Census (C2M),84,G11000100059,1970,000059,000059,000059,0,NA,NA,NA,NA
11001000059,G11000100059,0059,Tract   59,1970,total,High school graduate,1970 Census (C2M),262,G11000100059,1970,000059,000059,000059,0,NA,NA,NA,NA
11001000059,G11000100059,0059,Tract   59,1970,total,Less than high school,1970 Census (C2M),741,G11000100059,1970,000059,000059,000059,0,NA,NA,NA,NA
11001000059,G11000100059,0059,Tract   59,1970,total,Some college/Associate's,1970 Census (C2M),119,G11000100059,1970,000059,000059,000059,0,NA,NA,NA,NA
11001006001,G1100010006001,006001,Tract   60.01,1970,total,Bachelor's degree+,1970 Census (C2M),1883,G1100010006001,1970,006001,006001,006001,0,NA,NA,NA,NA
11001006001,G1100010006001,006001,Tract   60.01,1970,total,High school graduate,1970 Census (C2M),516,G1100010006001,1970,006001,006001,006001,0,NA,NA,NA,NA
11001006001,G1100010006001,006001,Tract   60.01,1970,total,Less than high school,1970 Census (C2M),168,G1100010006001,1970,006001,006001,006001,0,NA,NA,NA,NA
11001006001,G1100010006001,006001,Tract   60.01,1970,total,Some college/Associate's,1970 Census (C2M),362,G1100010006001,1970,006001,006001,006001,0,NA,NA,NA,NA
11001006002,G1100010006002,006002,Tract   60.02,1970,total,Bachelor's degree+,1970 Census (C2M),0,G1100010006002,1970,006002,006002,006002,0,NA,NA,NA,NA
11001006002,G1100010006002,006002,Tract   60.02,1970,total,High school graduate,1970 Census (C2M),40,G1100010006002,1970,006002,006002,006002,0,NA,NA,NA,NA
11001006002,G1100010006002,006002,Tract   60.02,1970,total,Less than high school,1970 Census (C2M),210,G1100010006002,1970,006002,006002,006002,0,NA,NA,NA,NA
11001006002,G1100010006002,006002,Tract   60.02,1970,total,Some college/Associate's,1970 Census (C2M),11,G1100010006002,1970,006002,006002,006002,0,NA,NA,NA,NA
11001000061,G11000100061,0061,Tract   61,1970,total,Bachelor's degree+,1970 Census (C2M),568,G11000100061,1970,000061,000061,000061,0,NA,NA,NA,NA
11001000061,G11000100061,0061,Tract   61,1970,total,High school graduate,1970 Census (C2M),134,G11000100061,1970,000061,000061,000061,0,NA,NA,NA,NA
11001000061,G11000100061,0061,Tract   61,1970,total,Less than high school,1970 Census (C2M),47,G11000100061,1970,000061,000061,000061,0,NA,NA,NA,NA
11001000061,G11000100061,0061,Tract   61,1970,total,Some college/Associate's,1970 Census (C2M),107,G11000100061,1970,000061,000061,000061,0,NA,NA,NA,NA
11001000062,G11000100062,0062,Tract   62,1970,total,Bachelor's degree+,1970 Census (C2M),276,G11000100062,1970,000062,000062,000062,0,NA,NA,NA,NA
11001000062,G11000100062,0062,Tract   62,1970,total,High school graduate,1970 Census (C2M),39,G11000100062,1970,000062,000062,000062,0,NA,NA,NA,NA
11001000062,G11000100062,0062,Tract   62,1970,total,Less than high school,1970 Census (C2M),58,G11000100062,1970,000062,000062,000062,0,NA,NA,NA,NA
11001000062,G11000100062,0062,Tract   62,1970,total,Some college/Associate's,1970 Census (C2M),32,G11000100062,1970,000062,000062,000062,0,NA,NA,NA,NA
11001006301,G1100010006301,006301,Tract   63.01,1970,total,Bachelor's degree+,1970 Census (C2M),1680,G1100010006301,1970,006301,006301,006301,0,NA,NA,NA,NA
11001006301,G1100010006301,006301,Tract   63.01,1970,total,High school graduate,1970 Census (C2M),608,G1100010006301,1970,006301,006301,006301,0,NA,NA,NA,NA
11001006301,G1100010006301,006301,Tract   63.01,1970,total,Less than high school,1970 Census (C2M),357,G1100010006301,1970,006301,006301,006301,0,NA,NA,NA,NA
11001006301,G1100010006301,006301,Tract   63.01,1970,total,Some college/Associate's,1970 Census (C2M),438,G1100010006301,1970,006301,006301,006301,0,NA,NA,NA,NA
11001006302,G1100010006302,006302,Tract   63.02,1970,total,Bachelor's degree+,1970 Census (C2M),54,G1100010006302,1970,006302,006302,006302,0,NA,NA,NA,NA
11001006302,G1100010006302,006302,Tract   63.02,1970,total,High school graduate,1970 Census (C2M),41,G1100010006302,1970,006302,006302,006302,0,NA,NA,NA,NA
11001006302,G1100010006302,006302,Tract   63.02,1970,total,Less than high school,1970 Census (C2M),15,G1100010006302,1970,006302,006302,006302,0,NA,NA,NA,NA
11001006302,G1100010006302,006302,Tract   63.02,1970,total,Some college/Associate's,1970 Census (C2M),8,G1100010006302,1970,006302,006302,006302,0,NA,NA,NA,NA
11001000064,G11000100064,0064,Tract   64,1970,total,Bachelor's degree+,1970 Census (C2M),104,G11000100064,1970,000064,000064,000064,0,NA,NA,NA,NA
11001000064,G11000100064,0064,Tract   64,1970,total,High school graduate,1970 Census (C2M),226,G11000100064,1970,000064,000064,000064,0,NA,NA,NA,NA
11001000064,G11000100064,0064,Tract   64,1970,total,Less than high school,1970 Census (C2M),1359,G11000100064,1970,000064,000064,000064,0,NA,NA,NA,NA
11001000064,G11000100064,0064,Tract   64,1970,total,Some college/Associate's,1970 Census (C2M),48,G11000100064,1970,000064,000064,000064,0,NA,NA,NA,NA
11001000065,G11000100065,0065,Tract   65,1970,total,Bachelor's degree+,1970 Census (C2M),1106,G11000100065,1970,000065,000065,000065,0,NA,NA,NA,NA
11001000065,G11000100065,0065,Tract   65,1970,total,High school graduate,1970 Census (C2M),417,G11000100065,1970,000065,000065,000065,0,NA,NA,NA,NA
11001000065,G11000100065,0065,Tract   65,1970,total,Less than high school,1970 Census (C2M),793,G11000100065,1970,000065,000065,000065,0,NA,NA,NA,NA
11001000065,G11000100065,0065,Tract   65,1970,total,Some college/Associate's,1970 Census (C2M),336,G11000100065,1970,000065,000065,000065,0,NA,NA,NA,NA
11001000066,G11000100066,0066,Tract   66,1970,total,Bachelor's degree+,1970 Census (C2M),629,G11000100066,1970,000066,000066,000066,0,NA,NA,NA,NA
11001000066,G11000100066,0066,Tract   66,1970,total,High school graduate,1970 Census (C2M),195,G11000100066,1970,000066,000066,000066,0,NA,NA,NA,NA
11001000066,G11000100066,0066,Tract   66,1970,total,Less than high school,1970 Census (C2M),456,G11000100066,1970,000066,000066,000066,0,NA,NA,NA,NA
11001000066,G11000100066,0066,Tract   66,1970,total,Some college/Associate's,1970 Census (C2M),103,G11000100066,1970,000066,000066,000066,0,NA,NA,NA,NA
11001000067,G11000100067,0067,Tract   67,1970,total,Bachelor's degree+,1970 Census (C2M),632,G11000100067,1970,000067,000067,000067,0,NA,NA,NA,NA
11001000067,G11000100067,0067,Tract   67,1970,total,High school graduate,1970 Census (C2M),416,G11000100067,1970,000067,000067,000067,0,NA,NA,NA,NA
11001000067,G11000100067,0067,Tract   67,1970,total,Less than high school,1970 Census (C2M),2037,G11000100067,1970,000067,000067,000067,0,NA,NA,NA,NA
11001000067,G11000100067,0067,Tract   67,1970,total,Some college/Associate's,1970 Census (C2M),250,G11000100067,1970,000067,000067,000067,0,NA,NA,NA,NA
11001006803,G1100010006803,006803,Tract   68.03,1970,total,Bachelor's degree+,1970 Census (C2M),4,G1100010006803,1970,006803,006803,006803,0,NA,NA,NA,NA
11001006803,G1100010006803,006803,Tract   68.03,1970,total,High school graduate,1970 Census (C2M),200,G1100010006803,1970,006803,006803,006803,0,NA,NA,NA,NA
11001006803,G1100010006803,006803,Tract   68.03,1970,total,Less than high school,1970 Census (C2M),656,G1100010006803,1970,006803,006803,006803,0,NA,NA,NA,NA
11001006803,G1100010006803,006803,Tract   68.03,1970,total,Some college/Associate's,1970 Census (C2M),61,G1100010006803,1970,006803,006803,006803,0,NA,NA,NA,NA
11001000069,G11000100069,0069,Tract   69,1970,total,Bachelor's degree+,1970 Census (C2M),67,G11000100069,1970,000069,000069,000069,0,NA,NA,NA,NA
11001000069,G11000100069,0069,Tract   69,1970,total,High school graduate,1970 Census (C2M),351,G11000100069,1970,000069,000069,000069,0,NA,NA,NA,NA
11001000069,G11000100069,0069,Tract   69,1970,total,Less than high school,1970 Census (C2M),1428,G11000100069,1970,000069,000069,000069,0,NA,NA,NA,NA
11001000069,G11000100069,0069,Tract   69,1970,total,Some college/Associate's,1970 Census (C2M),102,G11000100069,1970,000069,000069,000069,0,NA,NA,NA,NA
11001000070,G11000100070,0070,Tract   70,1970,total,Bachelor's degree+,1970 Census (C2M),528,G11000100070,1970,000070,000070,000070,0,NA,NA,NA,NA
11001000070,G11000100070,0070,Tract   70,1970,total,High school graduate,1970 Census (C2M),321,G11000100070,1970,000070,000070,000070,0,NA,NA,NA,NA
11001000070,G11000100070,0070,Tract   70,1970,total,Less than high school,1970 Census (C2M),869,G11000100070,1970,000070,000070,000070,0,NA,NA,NA,NA
11001000070,G11000100070,0070,Tract   70,1970,total,Some college/Associate's,1970 Census (C2M),98,G11000100070,1970,000070,000070,000070,0,NA,NA,NA,NA
11001000071,G11000100071,0071,Tract   71,1970,total,Bachelor's degree+,1970 Census (C2M),34,G11000100071,1970,000071,000071,000071,0,NA,NA,NA,NA
11001000071,G11000100071,0071,Tract   71,1970,total,High school graduate,1970 Census (C2M),297,G11000100071,1970,000071,000071,000071,0,NA,NA,NA,NA
11001000071,G11000100071,0071,Tract   71,1970,total,Less than high school,1970 Census (C2M),1441,G11000100071,1970,000071,000071,000071,0,NA,NA,NA,NA
11001000071,G11000100071,0071,Tract   71,1970,total,Some college/Associate's,1970 Census (C2M),52,G11000100071,1970,000071,000071,000071,0,NA,NA,NA,NA
11001000072,G11000100072,0072,Tract   72,1970,total,Bachelor's degree+,1970 Census (C2M),26,G11000100072,1970,000072,000072,000072,0,NA,NA,NA,NA
11001000072,G11000100072,0072,Tract   72,1970,total,High school graduate,1970 Census (C2M),221,G11000100072,1970,000072,000072,000072,0,NA,NA,NA,NA
11001000072,G11000100072,0072,Tract   72,1970,total,Less than high school,1970 Census (C2M),1362,G11000100072,1970,000072,000072,000072,0,NA,NA,NA,NA
11001000072,G11000100072,0072,Tract   72,1970,total,Some college/Associate's,1970 Census (C2M),33,G11000100072,1970,000072,000072,000072,0,NA,NA,NA,NA
11001007299,G1100010007299,007299,Tract   72.99,1970,total,Bachelor's degree+,1970 Census (C2M),4,G1100010007299,1970,007299,007299,007299,0,NA,NA,NA,NA
11001007299,G1100010007299,007299,Tract   72.99,1970,total,High school graduate,1970 Census (C2M),9,G1100010007299,1970,007299,007299,007299,0,NA,NA,NA,NA
11001007299,G1100010007299,007299,Tract   72.99,1970,total,Less than high school,1970 Census (C2M),0,G1100010007299,1970,007299,007299,007299,0,NA,NA,NA,NA
11001007299,G1100010007299,007299,Tract   72.99,1970,total,Some college/Associate's,1970 Census (C2M),5,G1100010007299,1970,007299,007299,007299,0,NA,NA,NA,NA
11001007302,G1100010007302,007302,Tract   73.02,1970,total,Bachelor's degree+,1970 Census (C2M),195,G1100010007302,1970,007302,007302,007302,0,NA,NA,NA,NA
11001007302,G1100010007302,007302,Tract   73.02,1970,total,High school graduate,1970 Census (C2M),1031,G1100010007302,1970,007302,007302,007302,0,NA,NA,NA,NA
11001007302,G1100010007302,007302,Tract   73.02,1970,total,Less than high school,1970 Census (C2M),1483,G1100010007302,1970,007302,007302,007302,0,NA,NA,NA,NA
11001007302,G1100010007302,007302,Tract   73.02,1970,total,Some college/Associate's,1970 Census (C2M),179,G1100010007302,1970,007302,007302,007302,0,NA,NA,NA,NA
11001007303,G1100010007303,007303,Tract   73.03,1970,total,Bachelor's degree+,1970 Census (C2M),256,G1100010007303,1970,007303,007303,007303,0,NA,NA,NA,NA
11001007303,G1100010007303,007303,Tract   73.03,1970,total,High school graduate,1970 Census (C2M),1308,G1100010007303,1970,007303,007303,007303,0,NA,NA,NA,NA
11001007303,G1100010007303,007303,Tract   73.03,1970,total,Less than high school,1970 Census (C2M),1291,G1100010007303,1970,007303,007303,007303,0,NA,NA,NA,NA
11001007303,G1100010007303,007303,Tract   73.03,1970,total,Some college/Associate's,1970 Census (C2M),343,G1100010007303,1970,007303,007303,007303,0,NA,NA,NA,NA
11001007306,G1100010007306,007306,Tract   73.06,1970,total,Bachelor's degree+,1970 Census (C2M),164,G1100010007306,1970,007306,007306,007306,0,NA,NA,NA,NA
11001007306,G1100010007306,007306,Tract   73.06,1970,total,High school graduate,1970 Census (C2M),1493,G1100010007306,1970,007306,007306,007306,0,NA,NA,NA,NA
11001007306,G1100010007306,007306,Tract   73.06,1970,total,Less than high school,1970 Census (C2M),2129,G1100010007306,1970,007306,007306,007306,0,NA,NA,NA,NA
11001007306,G1100010007306,007306,Tract   73.06,1970,total,Some college/Associate's,1970 Census (C2M),373,G1100010007306,1970,007306,007306,007306,0,NA,NA,NA,NA
11001007307,G1100010007307,007307,Tract   73.07,1970,total,Bachelor's degree+,1970 Census (C2M),600,G1100010007307,1970,007307,007307,007307,0,NA,NA,NA,NA
11001007307,G1100010007307,007307,Tract   73.07,1970,total,High school graduate,1970 Census (C2M),1531,G1100010007307,1970,007307,007307,007307,0,NA,NA,NA,NA
11001007307,G1100010007307,007307,Tract   73.07,1970,total,Less than high school,1970 Census (C2M),1292,G1100010007307,1970,007307,007307,007307,0,NA,NA,NA,NA
11001007307,G1100010007307,007307,Tract   73.07,1970,total,Some college/Associate's,1970 Census (C2M),563,G1100010007307,1970,007307,007307,007307,0,NA,NA,NA,NA
11001007308,G1100010007308,007308,Tract   73.08,1970,total,Bachelor's degree+,1970 Census (C2M),11,G1100010007308,1970,007308,007308,007308,0,NA,NA,NA,NA
11001007308,G1100010007308,007308,Tract   73.08,1970,total,High school graduate,1970 Census (C2M),37,G1100010007308,1970,007308,007308,007308,0,NA,NA,NA,NA
11001007308,G1100010007308,007308,Tract   73.08,1970,total,Less than high school,1970 Census (C2M),622,G1100010007308,1970,007308,007308,007308,0,NA,NA,NA,NA
11001007308,G1100010007308,007308,Tract   73.08,1970,total,Some college/Associate's,1970 Census (C2M),8,G1100010007308,1970,007308,007308,007308,0,NA,NA,NA,NA
11001007402,G1100010007402,007402,Tract   74.02,1970,total,Bachelor's degree+,1970 Census (C2M),304,G1100010007402,1970,007402,007402,007402,0,NA,NA,NA,NA
11001007402,G1100010007402,007402,Tract   74.02,1970,total,High school graduate,1970 Census (C2M),1903,G1100010007402,1970,007402,007402,007402,0,NA,NA,NA,NA
11001007402,G1100010007402,007402,Tract   74.02,1970,total,Less than high school,1970 Census (C2M),2373,G1100010007402,1970,007402,007402,007402,0,NA,NA,NA,NA
11001007402,G1100010007402,007402,Tract   74.02,1970,total,Some college/Associate's,1970 Census (C2M),366,G1100010007402,1970,007402,007402,007402,0,NA,NA,NA,NA
11001007405,G1100010007405,007405,Tract   74.05,1970,total,Bachelor's degree+,1970 Census (C2M),222,G1100010007405,1970,007405,007405,007405,0,NA,NA,NA,NA
11001007405,G1100010007405,007405,Tract   74.05,1970,total,High school graduate,1970 Census (C2M),1782,G1100010007405,1970,007405,007405,007405,0,NA,NA,NA,NA
11001007405,G1100010007405,007405,Tract   74.05,1970,total,Less than high school,1970 Census (C2M),1886,G1100010007405,1970,007405,007405,007405,0,NA,NA,NA,NA
11001007405,G1100010007405,007405,Tract   74.05,1970,total,Some college/Associate's,1970 Census (C2M),562,G1100010007405,1970,007405,007405,007405,0,NA,NA,NA,NA
11001007501,G1100010007501,007501,Tract   75.01,1970,total,Bachelor's degree+,1970 Census (C2M),123,G1100010007501,1970,007501,007501,007501,0,NA,NA,NA,NA
11001007501,G1100010007501,007501,Tract   75.01,1970,total,High school graduate,1970 Census (C2M),877,G1100010007501,1970,007501,007501,007501,0,NA,NA,NA,NA
11001007501,G1100010007501,007501,Tract   75.01,1970,total,Less than high school,1970 Census (C2M),2184,G1100010007501,1970,007501,007501,007501,0,NA,NA,NA,NA
11001007501,G1100010007501,007501,Tract   75.01,1970,total,Some college/Associate's,1970 Census (C2M),212,G1100010007501,1970,007501,007501,007501,0,NA,NA,NA,NA
11001007602,G1100010007602,007602,Tract   76.02,1970,total,Bachelor's degree+,1970 Census (C2M),853,G1100010007602,1970,007602,007602,007602,0,NA,NA,NA,NA
11001007602,G1100010007602,007602,Tract   76.02,1970,total,High school graduate,1970 Census (C2M),1662,G1100010007602,1970,007602,007602,007602,0,NA,NA,NA,NA
11001007602,G1100010007602,007602,Tract   76.02,1970,total,Less than high school,1970 Census (C2M),1923,G1100010007602,1970,007602,007602,007602,0,NA,NA,NA,NA
11001007602,G1100010007602,007602,Tract   76.02,1970,total,Some college/Associate's,1970 Census (C2M),612,G1100010007602,1970,007602,007602,007602,0,NA,NA,NA,NA
11001007701,G1100010007701,007701,Tract   77.01,1970,total,Bachelor's degree+,1970 Census (C2M),263,G1100010007701,1970,007701,007701,007701,0,NA,NA,NA,NA
11001007701,G1100010007701,007701,Tract   77.01,1970,total,High school graduate,1970 Census (C2M),1131,G1100010007701,1970,007701,007701,007701,0,NA,NA,NA,NA
11001007701,G1100010007701,007701,Tract   77.01,1970,total,Less than high school,1970 Census (C2M),1842,G1100010007701,1970,007701,007701,007701,0,NA,NA,NA,NA
11001007701,G1100010007701,007701,Tract   77.01,1970,total,Some college/Associate's,1970 Census (C2M),261,G1100010007701,1970,007701,007701,007701,0,NA,NA,NA,NA
11001007702,G1100010007702,007702,Tract   77.02,1970,total,Bachelor's degree+,1970 Census (C2M),504,G1100010007702,1970,007702,007702,007702,0,NA,NA,NA,NA
11001007702,G1100010007702,007702,Tract   77.02,1970,total,High school graduate,1970 Census (C2M),1369,G1100010007702,1970,007702,007702,007702,0,NA,NA,NA,NA
11001007702,G1100010007702,007702,Tract   77.02,1970,total,Less than high school,1970 Census (C2M),1641,G1100010007702,1970,007702,007702,007702,0,NA,NA,NA,NA
11001007702,G1100010007702,007702,Tract   77.02,1970,total,Some college/Associate's,1970 Census (C2M),508,G1100010007702,1970,007702,007702,007702,0,NA,NA,NA,NA
11001007705,G1100010007705,007705,Tract   77.05,1970,total,Bachelor's degree+,1970 Census (C2M),274,G1100010007705,1970,007705,007705,007705,0,NA,NA,NA,NA
11001007705,G1100010007705,007705,Tract   77.05,1970,total,High school graduate,1970 Census (C2M),1587,G1100010007705,1970,007705,007705,007705,0,NA,NA,NA,NA
11001007705,G1100010007705,007705,Tract   77.05,1970,total,Less than high school,1970 Census (C2M),2636,G1100010007705,1970,007705,007705,007705,0,NA,NA,NA,NA
11001007705,G1100010007705,007705,Tract   77.05,1970,total,Some college/Associate's,1970 Census (C2M),474,G1100010007705,1970,007705,007705,007705,0,NA,NA,NA,NA
11001007706,G1100010007706,007706,Tract   77.06,1970,total,Bachelor's degree+,1970 Census (C2M),131,G1100010007706,1970,007706,007706,007706,0,NA,NA,NA,NA
11001007706,G1100010007706,007706,Tract   77.06,1970,total,High school graduate,1970 Census (C2M),976,G1100010007706,1970,007706,007706,007706,0,NA,NA,NA,NA
11001007706,G1100010007706,007706,Tract   77.06,1970,total,Less than high school,1970 Census (C2M),1402,G1100010007706,1970,007706,007706,007706,0,NA,NA,NA,NA
11001007706,G1100010007706,007706,Tract   77.06,1970,total,Some college/Associate's,1970 Census (C2M),273,G1100010007706,1970,007706,007706,007706,0,NA,NA,NA,NA
11001007801,G1100010007801,007801,Tract   78.01,1970,total,Bachelor's degree+,1970 Census (C2M),190,G1100010007801,1970,007801,007801,007801,0,NA,NA,NA,NA
11001007801,G1100010007801,007801,Tract   78.01,1970,total,High school graduate,1970 Census (C2M),885,G1100010007801,1970,007801,007801,007801,0,NA,NA,NA,NA
11001007801,G1100010007801,007801,Tract   78.01,1970,total,Less than high school,1970 Census (C2M),1486,G1100010007801,1970,007801,007801,007801,0,NA,NA,NA,NA
11001007801,G1100010007801,007801,Tract   78.01,1970,total,Some college/Associate's,1970 Census (C2M),289,G1100010007801,1970,007801,007801,007801,0,NA,NA,NA,NA
11001007802,G1100010007802,007802,Tract   78.02,1970,total,Bachelor's degree+,1970 Census (C2M),511,G1100010007802,1970,007802,007802,007802,0,NA,NA,NA,NA
11001007802,G1100010007802,007802,Tract   78.02,1970,total,High school graduate,1970 Census (C2M),1474,G1100010007802,1970,007802,007802,007802,0,NA,NA,NA,NA
11001007802,G1100010007802,007802,Tract   78.02,1970,total,Less than high school,1970 Census (C2M),2082,G1100010007802,1970,007802,007802,007802,0,NA,NA,NA,NA
11001007802,G1100010007802,007802,Tract   78.02,1970,total,Some college/Associate's,1970 Census (C2M),567,G1100010007802,1970,007802,007802,007802,0,NA,NA,NA,NA
11001007805,G1100010007805,007805,Tract   78.05,1970,total,Bachelor's degree+,1970 Census (C2M),187,G1100010007805,1970,007805,007805,007805,0,NA,NA,NA,NA
11001007805,G1100010007805,007805,Tract   78.05,1970,total,High school graduate,1970 Census (C2M),1108,G1100010007805,1970,007805,007805,007805,0,NA,NA,NA,NA
11001007805,G1100010007805,007805,Tract   78.05,1970,total,Less than high school,1970 Census (C2M),2520,G1100010007805,1970,007805,007805,007805,0,NA,NA,NA,NA
11001007805,G1100010007805,007805,Tract   78.05,1970,total,Some college/Associate's,1970 Census (C2M),197,G1100010007805,1970,007805,007805,007805,0,NA,NA,NA,NA
11001007902,G1100010007902,007902,Tract   79.02,1970,total,Bachelor's degree+,1970 Census (C2M),123,G1100010007902,1970,007902,007902,007902,0,NA,NA,NA,NA
11001007902,G1100010007902,007902,Tract   79.02,1970,total,High school graduate,1970 Census (C2M),433,G1100010007902,1970,007902,007902,007902,0,NA,NA,NA,NA
11001007902,G1100010007902,007902,Tract   79.02,1970,total,Less than high school,1970 Census (C2M),1023,G1100010007902,1970,007902,007902,007902,0,NA,NA,NA,NA
11001007902,G1100010007902,007902,Tract   79.02,1970,total,Some college/Associate's,1970 Census (C2M),118,G1100010007902,1970,007902,007902,007902,0,NA,NA,NA,NA
11001000081,G11000100081,0081,Tract   81,1970,total,Bachelor's degree+,1970 Census (C2M),149,G11000100081,1970,000081,000081,000081,0,NA,NA,NA,NA
11001000081,G11000100081,0081,Tract   81,1970,total,High school graduate,1970 Census (C2M),669,G11000100081,1970,000081,000081,000081,0,NA,NA,NA,NA
11001000081,G11000100081,0081,Tract   81,1970,total,Less than high school,1970 Census (C2M),1535,G11000100081,1970,000081,000081,000081,0,NA,NA,NA,NA
11001000081,G11000100081,0081,Tract   81,1970,total,Some college/Associate's,1970 Census (C2M),104,G11000100081,1970,000081,000081,000081,0,NA,NA,NA,NA
11001000082,G11000100082,0082,Tract   82,1970,total,Bachelor's degree+,1970 Census (C2M),846,G11000100082,1970,000082,000082,000082,0,NA,NA,NA,NA
11001000082,G11000100082,0082,Tract   82,1970,total,High school graduate,1970 Census (C2M),394,G11000100082,1970,000082,000082,000082,0,NA,NA,NA,NA
11001000082,G11000100082,0082,Tract   82,1970,total,Less than high school,1970 Census (C2M),635,G11000100082,1970,000082,000082,000082,0,NA,NA,NA,NA
11001000082,G11000100082,0082,Tract   82,1970,total,Some college/Associate's,1970 Census (C2M),224,G11000100082,1970,000082,000082,000082,0,NA,NA,NA,NA
11001000084,G11000100084,0084,Tract   84,1970,total,Bachelor's degree+,1970 Census (C2M),66,G11000100084,1970,000084,000084,000084,0,NA,NA,NA,NA
11001000084,G11000100084,0084,Tract   84,1970,total,High school graduate,1970 Census (C2M),463,G11000100084,1970,000084,000084,000084,0,NA,NA,NA,NA
11001000084,G11000100084,0084,Tract   84,1970,total,Less than high school,1970 Census (C2M),2792,G11000100084,1970,000084,000084,000084,0,NA,NA,NA,NA
11001000084,G11000100084,0084,Tract   84,1970,total,Some college/Associate's,1970 Census (C2M),120,G11000100084,1970,000084,000084,000084,0,NA,NA,NA,NA
11001000085,G11000100085,0085,Tract   85,1970,total,Bachelor's degree+,1970 Census (C2M),44,G11000100085,1970,000085,000085,000085,0,NA,NA,NA,NA
11001000085,G11000100085,0085,Tract   85,1970,total,High school graduate,1970 Census (C2M),641,G11000100085,1970,000085,000085,000085,0,NA,NA,NA,NA
11001000085,G11000100085,0085,Tract   85,1970,total,Less than high school,1970 Census (C2M),2242,G11000100085,1970,000085,000085,000085,0,NA,NA,NA,NA
11001000085,G11000100085,0085,Tract   85,1970,total,Some college/Associate's,1970 Census (C2M),150,G11000100085,1970,000085,000085,000085,0,NA,NA,NA,NA
